       -0.114868   6.63893167e-06 
    -0.114638264   6.64632623e-06 
    -0.114408528   6.66850988e-06 
    -0.114178792   6.70548264e-06 
    -0.113949056   6.75724451e-06 
     -0.11371932   6.82379548e-06 
    -0.113489584   6.91536683e-06 
    -0.113259848   7.00626855e-06 
    -0.113030112   7.11115514e-06 
    -0.112800376   7.23002661e-06 
     -0.11257064   7.36288297e-06 
    -0.112340904   7.53675834e-06 
    -0.112111168   7.69740469e-06 
    -0.111881432   7.87202029e-06 
    -0.111651696   8.06060513e-06 
     -0.11142196   8.26315922e-06 
    -0.111192224   8.44710044e-06 
    -0.110962488   8.68527971e-06 
    -0.110732752   8.94092938e-06 
    -0.110503016   9.21404947e-06 
     -0.11027328   9.50463996e-06 
    -0.110043544   9.80578225e-06 
    -0.109813808   1.01347165e-05 
    -0.109584072   1.04842859e-05 
    -0.109354336   1.08544905e-05 
      -0.1091246   1.12453304e-05 
    -0.108894864    1.1649169e-05 
    -0.108665128   1.20851339e-05 
    -0.108435392   1.25459391e-05 
    -0.108205656   1.30315845e-05 
     -0.10797592   1.35420702e-05 
    -0.107746184   1.40680732e-05 
    -0.107516448    1.4632505e-05 
    -0.107286712   1.52272667e-05 
    -0.107056976   1.58523583e-05 
     -0.10682724   1.65077798e-05 
    -0.106597504   1.71818093e-05 
    -0.106367768   1.79024292e-05 
    -0.106138032   1.86604421e-05 
    -0.105908296   1.94558482e-05 
     -0.10567856   2.02886473e-05 
    -0.105448824   2.11441062e-05 
    -0.105219088   2.20562893e-05 
    -0.104989352   2.30148701e-05 
    -0.104759616   2.40198485e-05 
     -0.10452988   2.50712245e-05 
    -0.104300144    2.6168998e-05 
    -0.104070408   2.72991402e-05 
    -0.103840672   2.85054626e-05 
    -0.103610936   2.97695962e-05 
      -0.1033812    3.1091541e-05 
    -0.103151464    3.2471297e-05 
    -0.102921728   3.38898162e-05 
    -0.102691992   3.54032277e-05 
    -0.102462256   3.69888656e-05 
     -0.10223252   3.86467298e-05 
    -0.102002784   4.03768205e-05 
    -0.101773048   4.21537089e-05 
    -0.101543312    4.4048643e-05 
    -0.101313576   4.60339682e-05 
     -0.10108384   4.81096845e-05 
    -0.100854104   5.02757921e-05 
    -0.100624368   5.24988364e-05 
    -0.100394632   5.48684629e-05 
    -0.100164896   5.73513374e-05 
     -0.09993516     5.994746e-05 
    -0.099705424   6.26568306e-05 
    -0.099475688   6.54359945e-05 
    -0.099245952   6.83967875e-05 
    -0.099016216   7.14995634e-05 
     -0.09878648   7.47443222e-05 
    -0.098556744   7.81310639e-05 
    -0.098327008   8.16039874e-05 
    -0.098097272   8.53014332e-05 
    -0.097867536   8.91769655e-05 
      -0.0976378   9.32305841e-05 
    -0.097408064   9.74622892e-05 
    -0.097178328   0.000101801181 
    -0.096948592   0.000106416906 
    -0.096718856   0.000111256062 
     -0.09648912   0.000116318649 
    -0.096259384   0.000121604668 
    -0.096029648   0.000127024944 
    -0.095799912   0.000132785606 
    -0.095570176   0.000138826639 
     -0.09534044   0.000145148043 
    -0.095110704   0.000151749817 
    -0.094880968   0.000158631961 
    -0.094651232   0.000165709306 
    -0.094421496   0.000173249553 
     -0.09419176   0.000181141656 
    -0.093962024   0.000189385616 
    -0.093732288   0.000197981434 
    -0.093502552    0.00020681343 
    -0.093272816   0.000216223902 
     -0.09304308   0.000226075973 
    -0.092813344   0.000236369643 
    -0.092583608   0.000247104911 
    -0.092353872   0.000258127327 
    -0.092124136   0.000269870914 
      -0.0918944   0.000282168753 
    -0.091664664   0.000295020843 
    -0.091434928   0.000308427184 
    -0.091205192   0.000322184493 
    -0.090975456   0.000336838664 
     -0.09074572   0.000352188494 
    -0.090515984   0.000368233982 
    -0.090286248   0.000384975127 
