% PARTICLE_ATTRIBUTES_CONTROLLERS_NAMES ParticleIdNumber ParticleInitialCoordinates
% PARTICLE_ATTRIBUTES_CONTROLLER_DICT ParticleIdNumber size 1
% PARTICLE_ATTRIBUTES_CONTROLLER_DICT ParticleInitialCoordinates size 6
% BUNCH_ATTRIBUTE_DOUBLE charge   -1
% BUNCH_ATTRIBUTE_DOUBLE classical_radius   1.5347e-18
% BUNCH_ATTRIBUTE_DOUBLE macro_size   58926
% BUNCH_ATTRIBUTE_DOUBLE mass   0.939294
%  SYNC_PART_COORDS 0 0 0  x, y, z positions in [m]
%  SYNC_PART_MOMENTUM 0 0 0.068576391710267  px, py, pz momentum component in GeV/c
%  SYNC_PART_X_AXIS 1 0 0  nxx, nxy, pxz - x-axis ort coordinates
%  info only: energy of the synchronous particle [GeV] = 0.0025
%  info only: momentum of the synchronous particle [GeV/c] = 0.068576391710267
%  info only: beta=v/c of the synchronous particle = 0.072814617491598
%  info only: gamma=1/sqrt(1-(v/c)**2) of the synchronous particle = 1.0026615726296
%  SYNC_PART_TIME 3.5694680871619e-08  time in [sec]
% x[m] px[rad] y[m] py[rad] z[m]  (pz or dE [GeV]) Particle_Id_Number Initial Coordinates
-0.0038060936 0.0013869313 -0.0029380645 0.0036060767 -0.00036703956 1.0740745e-05 0 -0.00068416596 -0.034392598 0.0021090866 -0.013583586 -0.00088851707 2.1326151e-06
0.00049421693 -0.002052009 0.0073835426 -0.017207583 0.0016995503 -1.7041955e-05 1 0.00038901446 0.0094833528 -0.0047681237 0.041840912 0.0019405231 9.303443e-06
0.0012408989 0.0006072061 -0.0039481562 0.014285586 -0.00047448947 1.5887259e-05 2 3.7393716e-05 0.0082599304 0.0022171074 -0.027292975 -0.0015073592 4.2900191e-06
0.0012302622 0.0062277951 0.0073399619 -0.015728854 0.0010751826 -5.0452902e-06 3 -0.00087711851 -0.0069443306 -0.004805509 0.040283329 0.00071843194 8.8083851e-06
0.0025190936 -0.0064377868 0.0052743491 -0.017618424 -0.00031867461 5.0274852e-06 4 0.001408865 0.038082878 -0.0030012094 0.035070103 -7.8970571e-06 -2.510997e-07
-0.0020986482 -0.011317137 -0.0022887945 0.0062624977 -0.00026709466 2.0296573e-05 5 0.0016076493 0.013621225 0.0014239394 -0.013876784 -0.0021645918 9.2331492e-06
-0.0023854574 0.0022245719 0.007325787 -0.017192571 -0.00042748963 1.2674993e-05 6 -0.00068221066 -0.025437585 -0.0046651022 0.041699261 -0.00083955142 2.2110972e-06
0.00247611 -0.0020528523 0.0044843088 -0.0198849 -0.00074606707 2.8326026e-05 8 0.00063811187 0.025450436 -0.0022245556 0.034407862 -0.0023987652 6.9244233e-06
0.0019078553 0.017416759 -0.0070748447 0.013851342 0.0011059826 -1.263646e-05 9 -0.0026260713 -0.03175552 0.0047416354 -0.037604181 0.0015547067 5.7094044e-06
0.00081330356 0.00362586 0.00252291 -0.016560183 -0.0002043196 3.7815566e-06 10 -0.00049919722 -0.0032682608 -0.00093975528 0.024631557 -0.00018227941 3.7315177e-07
-0.0022158518 -0.0059046472 0.0023812251 -0.0063510405 0.0012323551 1.7381227e-05 11 0.00071484555 -0.0018344513 -0.001469902 0.014214308 -0.0017471621 2.0745701e-05
0.0032277343 0.01615665 -0.0063173266 0.020504823 -0.0016338177 2.3111432e-05 12 -0.0022670067 -0.017669173 0.0037439912 -0.041581793 -0.0018939029 -3.7685475e-06
-0.0048195615 -0.013880309 -0.00049871483 0.0098702108 0.00052098777 8.3461957e-07 13 0.0017311132 -0.00106603 -0.00025707733 -0.011160969 5.7612704e-05 5.3788379e-06
-0.0035297792 -0.01302616 -0.0068997742 0.031426332 -0.0010797147 2.9357169e-05 14 0.0017114831 0.0066923729 0.0033393388 -0.053839275 -0.0018031085 2.2001733e-06
-0.0053798938 -0.022519806 0.00097847944 -0.00088428476 5.7549057e-06 -4.7374977e-09 15 0.0030700973 0.017737734 -0.00073119126 0.0042214265 7.5801955e-05 4.2008451e-07
0.00093217988 0.00092996216 -0.0052549234 0.004015881 -0.0023678572 3.6815864e-06 16 -6.8694785e-05 0.004805698 0.0039995803 -0.021937996 -0.00046319488 -1.8806936e-05
-0.0026056454 -0.011560278 -0.002299882 0.019703686 0.0019346539 -6.1076991e-06 17 0.0015935834 0.0102999 0.00050194878 -0.026569242 0.0010448622 1.5077368e-05
-0.00070301463 -0.0046677982 -0.0021100103 0.025086589 0.00039540196 -5.4638214e-07 18 0.00068196411 0.0069618744 5.0964367e-06 -0.031296422 0.00058696792 4.0337351e-06
-0.00070440146 -0.0037467737 -0.0084623122 0.024268444 0.0015006448 -1.6425417e-06 19 0.00053432332 0.0044644566 0.0049993649 -0.052049226 0.00044153818 1.679141e-05
-0.0015291702 -0.0080632728 -0.0061565013 0.024559326 -0.0022622481 3.1973803e-05 20 0.0011384373 0.0094457558 0.0034011158 -0.045028522 -0.00261099 -6.061594e-06
0.0023020379 0.0038687908 0.0079813112 -0.024443522 0.0004823422 2.1094375e-05 21 -0.00032336225 0.0083340991 -0.0045673821 0.050558097 -0.0015952895 1.5829673e-05
0.0021510416 -0.00076448384 0.0009175639 -0.010725433 -0.0014365601 8.4222446e-06 22 0.00032859879 0.019029974 -6.5632843e-05 0.013607804 -0.00079785348 -8.3839195e-06
-0.0043187054 -0.013732375 0.0077770843 -0.033337097 -0.00034626959 2.0501542e-05 23 0.001696449 0.0019982356 -0.0037763253 0.058486223 -0.00086800927 5.7700717e-06
