Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: c:\USER\SHISHLO\SNS_Physics\Cavities_Filed_Calculations\MEBT\sfish\SF.INI  4-04-2003  16:43:54
Solution file C:\USER\SHISHLO\SNS_PHYSICS\CAVITIES_FILED_CALCULATIONS\MEBT\SFISH\SFIN-1_8CM.T35.
Memory used for SFIN-1_8CM.T35 arrays:     752.388 K
Reading keyword commands and data from file:
C:\USER\SHISHLO\SNS_PHYSICS\CAVITIES_FILED_CALCULATIONS\MEBT\SFISH\SFIN-1_8CM.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (5.048,1.8)
Z and R increments:   200    50

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   3.07928      0.144000      2.166675E-01  2.005272E-02  2.175935E-01  3.554549E+00
   3.10452      0.144000      2.096538E-01  1.944630E-02  2.105537E-01  3.437051E+00
   3.12976      0.144000      2.029447E-01  1.883065E-02  2.038164E-01  3.327938E+00
   3.15500      0.144000      1.964514E-01  1.821500E-02  1.972940E-01  3.222335E+00
   3.18024      0.144000      1.901739E-01  1.759935E-02  1.909866E-01  3.120241E+00
   3.20548      0.144000      1.840171E-01  1.706202E-02  1.848064E-01  3.017014E+00
   3.23072      0.144000      1.781316E-01  1.651608E-02  1.788956E-01  2.921295E+00
   3.25596      0.144000      1.724375E-01  1.597014E-02  1.731754E-01  2.828689E+00
   3.28120      0.144000      1.669347E-01  1.542420E-02  1.676458E-01  2.739195E+00
   3.30644      0.144000      1.615380E-01  1.494871E-02  1.622282E-01  2.648650E+00
   3.33168      0.144000      1.563824E-01  1.446529E-02  1.570500E-01  2.564802E+00
   3.35692      0.144000      1.513963E-01  1.398187E-02  1.520405E-01  2.483709E+00
   3.38216      0.144000      1.465796E-01  1.349845E-02  1.471998E-01  2.405373E+00
   3.40740      0.144000      1.418563E-01  1.307802E-02  1.424579E-01  2.326080E+00
   3.43264      0.144000      1.373467E-01  1.265038E-02  1.379281E-01  2.252738E+00
   3.45788      0.144000      1.329870E-01  1.222274E-02  1.335475E-01  2.181834E+00
   3.48312      0.144000      1.287772E-01  1.179510E-02  1.293163E-01  2.113368E+00
   3.50836      0.144000      1.246499E-01  1.142347E-02  1.251723E-01  2.044044E+00
   3.53360      0.144000      1.207116E-01  1.104536E-02  1.212159E-01  1.979994E+00
   3.55884      0.144000      1.169059E-01  1.066724E-02  1.173916E-01  1.918100E+00
   3.58408      0.144000      1.132327E-01  1.028912E-02  1.136992E-01  1.858361E+00
   3.60932      0.144000      1.096326E-01  9.960576E-03  1.100842E-01  1.797867E+00
   3.63456      0.144000      1.061995E-01  9.626231E-03  1.066349E-01  1.742032E+00
   3.65980      0.144000      1.028836E-01  9.291887E-03  1.033023E-01  1.688104E+00
   3.68504      0.144000      9.968485E-02  8.957542E-03  1.000865E-01  1.636081E+00
   3.71028      0.144000      9.655111E-02  8.666881E-03  9.693932E-02  1.583405E+00
   3.73552      0.144000      9.356474E-02  8.371070E-03  9.393846E-02  1.534836E+00
   3.76076      0.144000      9.068206E-02  8.075258E-03  9.104090E-02  1.487954E+00
   3.78600      0.144000      8.790309E-02  7.779446E-03  8.824666E-02  1.442758E+00
   3.81124      0.144000      8.518216E-02  7.521949E-03  8.551363E-02  1.397007E+00
   3.83648      0.144000      8.259123E-02  7.259913E-03  8.290970E-02  1.354869E+00
   3.86172      0.144000      8.009216E-02  6.997877E-03  8.039729E-02  1.314226E+00
   3.88696      0.144000      7.768494E-02  6.735841E-03  7.797642E-02  1.275076E+00
   3.91220      0.144000      7.532991E-02  6.507246E-03  7.561045E-02  1.235467E+00
   3.93744      0.144000      7.308952E-02  6.274683E-03  7.335837E-02  1.199030E+00
   3.96268      0.144000      7.093066E-02  6.042119E-03  7.118754E-02  1.163920E+00
   3.98792      0.144000      6.885332E-02  5.809555E-03  6.909798E-02  1.130135E+00
   4.01316      0.144000      6.682325E-02  5.606016E-03  6.705799E-02  1.095984E+00
   4.03840      0.144000      6.489431E-02  5.399038E-03  6.511851E-02  1.064612E+00
   4.06364      0.144000      6.303792E-02  5.192060E-03  6.325138E-02  1.034421E+00
   4.08888      0.144000      6.125409E-02  4.985082E-03  6.145661E-02  1.005410E+00
   4.11412      0.144000      5.951346E-02  4.803125E-03  5.970697E-02  9.761223E-01
   4.13936      0.144000      5.786211E-02  4.618226E-03  5.804611E-02  9.492656E-01
   4.16460      0.144000      5.627557E-02  4.433327E-03  5.644993E-02  9.234630E-01
   4.18984      0.144000      5.475385E-02  4.248428E-03  5.491842E-02  8.987145E-01
   4.21508      0.144000      5.327205E-02  4.084906E-03  5.342844E-02  8.737779E-01
   4.24032      0.144000      5.186916E-02  3.918917E-03  5.201699E-02  8.509620E-01
   4.26556      0.144000      5.052446E-02  3.752928E-03  5.066365E-02  8.290925E-01
   4.29080      0.144000      4.923794E-02  3.586939E-03  4.936842E-02  8.081693E-01
   4.31604      0.144000      4.798881E-02  3.438988E-03  4.811187E-02  7.871449E-01
   4.34128      0.144000      4.680953E-02  3.289041E-03  4.692494E-02  7.679658E-01
   4.36652      0.144000      4.568282E-02  3.139094E-03  4.579055E-02  7.496416E-01
   4.39176      0.144000      4.460868E-02  2.989146E-03  4.470872E-02  7.321723E-01
   4.41700      0.144000      4.357008E-02  2.854134E-03  4.366346E-02  7.146886E-01
   4.44224      0.144000      4.259347E-02  2.717622E-03  4.268008E-02  6.988056E-01
   4.46748      0.144000      4.166472E-02  2.581111E-03  4.174459E-02  6.837009E-01
   4.49272      0.144000      4.078382E-02  2.444599E-03  4.085702E-02  6.693745E-01
   4.51796      0.144000      3.993728E-02  2.320074E-03  4.000462E-02  6.551214E-01
   4.54320      0.144000      3.914596E-02  2.194613E-03  3.920743E-02  6.422517E-01
   4.56844      0.144000      3.839862E-02  2.069152E-03  3.845433E-02  6.300973E-01
   4.59368      0.144000      3.769525E-02  1.943691E-03  3.774533E-02  6.186582E-01
   4.61892      0.144000      3.702563E-02  1.827343E-03  3.707070E-02  6.073809E-01
   4.64416      0.144000      3.640549E-02  1.710702E-03  3.644566E-02  5.972953E-01
   4.66940      0.144000      3.582624E-02  1.594061E-03  3.586169E-02  5.878746E-01
   4.69464      0.144000      3.528788E-02  1.477420E-03  3.531879E-02  5.791190E-01
   4.71988      0.144000      3.478261E-02  1.367225E-03  3.480948E-02  5.706031E-01
   4.74512      0.144000      3.432262E-02  1.257128E-03  3.434564E-02  5.631221E-01
   4.77036      0.144000      3.390123E-02  1.147031E-03  3.392063E-02  5.562687E-01
   4.79560      0.144000      3.351843E-02  1.036934E-03  3.353446E-02  5.500431E-01
   4.82084      0.144000      3.317562E-02  9.273178E-04  3.318857E-02  5.442556E-01
   4.84608      0.144000      3.286860E-02  8.242825E-04  3.287893E-02  5.392625E-01
   4.87132      0.144000      3.259770E-02  7.212472E-04  3.260568E-02  5.348568E-01
   4.89656      0.144000      3.236292E-02  6.182119E-04  3.236883E-02  5.310385E-01
   4.92180      0.144000      3.214455E-02  5.200956E-04  3.214875E-02  5.265955E-01
   4.94704      0.144000      3.199129E-02  4.107699E-04  3.199392E-02  5.248161E-01
   4.97228      0.144000      3.186529E-02  3.080774E-04  3.186678E-02  5.227669E-01
   4.99752      0.144000      3.177529E-02  2.053850E-04  3.177595E-02  5.213032E-01
   5.02276      0.144000      3.172129E-02  1.026925E-04  3.172146E-02  5.204250E-01
   5.04800      0.144000      3.170329E-02  0.000000E+00  3.170329E-02  5.201323E-01
   0.00000      0.180000      3.222093E+00  0.000000E+00  3.222093E+00  6.529444E+01
  2.524000E-02  0.180000      3.227295E+00  5.456266E-03  3.227300E+00  6.530791E+01
  5.048000E-02  0.180000      3.225000E+00  1.091253E-02  3.225018E+00  6.526124E+01
  7.572000E-02  0.180000      3.221174E+00  1.636880E-02  3.221216E+00  6.518348E+01
  0.100960      0.180000      3.215819E+00  2.182507E-02  3.215893E+00  6.507460E+01
  0.126200      0.180000      3.208933E+00  2.728133E-02  3.209049E+00  6.493461E+01
  0.151440      0.180000      3.200517E+00  3.273760E-02  3.200684E+00  6.476352E+01
  0.176680      0.180000      3.190824E+00  3.756136E-02  3.191045E+00  6.458700E+01
  0.201920      0.180000      3.179538E+00  4.292727E-02  3.179828E+00  6.435756E+01
  0.227160      0.180000      3.166747E+00  4.829318E-02  3.167115E+00  6.409753E+01
  0.252400      0.180000      3.152451E+00  5.365909E-02  3.152908E+00  6.380690E+01
  0.277640      0.180000      3.136199E+00  5.839923E-02  3.136742E+00  6.349002E+01
  0.302880      0.180000      3.119136E+00  6.328218E-02  3.119778E+00  6.314316E+01
  0.328120      0.180000      3.100704E+00  6.816512E-02  3.101453E+00  6.276845E+01
  0.353360      0.180000      3.080903E+00  7.304807E-02  3.081769E+00  6.236590E+01
  0.378600      0.180000      3.059559E+00  7.763085E-02  3.060544E+00  6.195558E+01
  0.403840      0.180000      3.037161E+00  8.210245E-02  3.038270E+00  6.150024E+01
  0.429080      0.180000      3.013509E+00  8.657405E-02  3.014752E+00  6.101941E+01
  0.454320      0.180000      2.988602E+00  9.104565E-02  2.989989E+00  6.051308E+01
  0.479560      0.180000      2.962218E+00  9.509568E-02  2.963744E+00  6.000558E+01
  0.504800      0.180000      2.934994E+00  9.905224E-02  2.936665E+00  5.945214E+01
  0.530040      0.180000      2.906660E+00  1.030088E-01  2.908485E+00  5.887614E+01
  0.555280      0.180000      2.877217E+00  1.069654E-01  2.879205E+00  5.827758E+01
  0.580520      0.180000      2.846399E+00  1.103936E-01  2.848539E+00  5.768446E+01
  0.605760      0.180000      2.814969E+00  1.137486E-01  2.817266E+00  5.704551E+01
  0.631000      0.180000      2.782598E+00  1.171036E-01  2.785061E+00  5.638744E+01
  0.656240      0.180000      2.749287E+00  1.204586E-01  2.751925E+00  5.571024E+01
  0.681480      0.180000      2.714736E+00  1.231974E-01  2.717530E+00  5.504460E+01
  0.706720      0.180000      2.679809E+00  1.258858E-01  2.682764E+00  5.433456E+01
  0.731960      0.180000      2.644128E+00  1.285742E-01  2.647253E+00  5.360919E+01
  0.757200      0.180000      2.607693E+00  1.312627E-01  2.610995E+00  5.286849E+01
  0.782440      0.180000      2.570186E+00  1.332705E-01  2.573638E+00  5.214469E+01
  0.807680      0.180000      2.532533E+00  1.352534E-01  2.536142E+00  5.137922E+01
  0.832920      0.180000      2.494323E+00  1.372363E-01  2.498096E+00  5.060246E+01
  0.858160      0.180000      2.455558E+00  1.392192E-01  2.459502E+00  4.981439E+01
  0.883400      0.180000      2.415910E+00  1.404853E-01  2.419992E+00  4.904747E+01
  0.908640      0.180000      2.376334E+00  1.417527E-01  2.380559E+00  4.824291E+01
  0.933880      0.180000      2.336403E+00  1.430202E-01  2.340776E+00  4.743113E+01
  0.959120      0.180000      2.296116E+00  1.442876E-01  2.300645E+00  4.661212E+01
  0.984360      0.180000      2.255154E+00  1.448328E-01  2.259800E+00  4.581729E+01
   1.00960      0.180000      2.214456E+00  1.454046E-01  2.219224E+00  4.498993E+01
   1.03484      0.180000      2.173598E+00  1.459763E-01  2.178494E+00  4.415931E+01
   1.06008      0.180000      2.132579E+00  1.465481E-01  2.137609E+00  4.332544E+01
   1.08532      0.180000      2.091100E+00  1.464230E-01  2.096221E+00  4.251745E+01
   1.11056      0.180000      2.050048E+00  1.463465E-01  2.055265E+00  4.168287E+01
   1.13580      0.180000      2.009016E+00  1.462700E-01  2.014334E+00  4.084873E+01
   1.16104      0.180000      1.968006E+00  1.461935E-01  1.973429E+00  4.001503E+01
   1.18628      0.180000      1.926749E+00  1.454738E-01  1.932233E+00  3.920768E+01
   1.21152      0.180000      1.886044E+00  1.448195E-01  1.891595E+00  3.838017E+01
   1.23676      0.180000      1.845522E+00  1.441651E-01  1.851144E+00  3.755638E+01
   1.26200      0.180000      1.805183E+00  1.435108E-01  1.810879E+00  3.673632E+01
   1.28724      0.180000      1.764799E+00  1.422898E-01  1.770526E+00  3.594200E+01
   1.31248      0.180000      1.725055E+00  1.411446E-01  1.730820E+00  3.513403E+01
   1.33772      0.180000      1.685633E+00  1.399995E-01  1.691437E+00  3.433259E+01
   1.36296      0.180000      1.646531E+00  1.388543E-01  1.652376E+00  3.353768E+01
   1.38820      0.180000      1.607567E+00  1.372348E-01  1.613414E+00  3.276700E+01
   1.41344      0.180000      1.569296E+00  1.356951E-01  1.575152E+00  3.198898E+01
   1.43868      0.180000      1.531457E+00  1.341553E-01  1.537322E+00  3.121973E+01
   1.46392      0.180000      1.494050E+00  1.326156E-01  1.499924E+00  3.045927E+01
   1.48916      0.180000      1.456938E+00  1.307018E-01  1.462789E+00  2.972089E+01
   1.51440      0.180000      1.420541E+00  1.288658E-01  1.426374E+00  2.898096E+01
   1.53964      0.180000      1.384658E+00  1.270298E-01  1.390473E+00  2.825150E+01
   1.56488      0.180000      1.349291E+00  1.251937E-01  1.355087E+00  2.753250E+01
   1.59012      0.180000      1.314347E+00  1.230846E-01  1.320098E+00  2.683309E+01
   1.61536      0.180000      1.280114E+00  1.210463E-01  1.285825E+00  2.613717E+01
   1.64060      0.180000      1.246454E+00  1.190081E-01  1.252122E+00  2.545286E+01
   1.66584      0.180000      1.213364E+00  1.169699E-01  1.218989E+00  2.478018E+01
   1.69108      0.180000      1.180796E+00  1.147537E-01  1.186359E+00  2.412443E+01
   1.71632      0.180000      1.148916E+00  1.125986E-01  1.154421E+00  2.347634E+01
   1.74156      0.180000      1.117641E+00  1.104434E-01  1.123084E+00  2.284053E+01
   1.76680      0.180000      1.086970E+00  1.082882E-01  1.092350E+00  2.221701E+01
   1.79204      0.180000      1.056889E+00  1.060400E-01  1.062195E+00  2.160782E+01
   1.81728      0.180000      1.027459E+00  1.038411E-01  1.032693E+00  2.100953E+01
   1.84252      0.180000      9.986453E-01  1.016423E-01  1.003805E+00  2.042377E+01
   1.86776      0.180000      9.704486E-01  9.944341E-02  9.755304E-01  1.985055E+01
   1.89300      0.180000      9.428836E-01  9.722353E-02  9.478828E-01  1.928924E+01
   1.91824      0.180000      9.159238E-01  9.504100E-02  9.208416E-01  1.874117E+01
   1.94348      0.180000      8.895762E-01  9.285847E-02  8.944095E-01  1.820554E+01
   1.96872      0.180000      8.638406E-01  9.067593E-02  8.685866E-01  1.768235E+01
   1.99396      0.180000      8.387551E-01  8.853040E-02  8.434143E-01  1.716888E+01
   2.01920      0.180000      8.142244E-01  8.641083E-02  8.187968E-01  1.667019E+01
   2.04444      0.180000      7.902882E-01  8.429126E-02  7.947707E-01  1.618358E+01
   2.06968      0.180000      7.669464E-01  8.217169E-02  7.713358E-01  1.570906E+01
   2.09492      0.180000      7.442540E-01  8.013340E-02  7.485555E-01  1.524236E+01
   2.12016      0.180000      7.220646E-01  7.811098E-02  7.262772E-01  1.479126E+01
   2.14540      0.180000      7.004424E-01  7.608856E-02  7.045630E-01  1.435170E+01
   2.17064      0.180000      6.793874E-01  7.406614E-02  6.834128E-01  1.392366E+01
   2.19588      0.180000      6.589660E-01  7.215666E-02  6.629048E-01  1.350185E+01
   2.22112      0.180000      6.389968E-01  7.025461E-02  6.428473E-01  1.309589E+01
   2.24636      0.180000      6.195610E-01  6.835255E-02  6.233201E-01  1.270077E+01
   2.27160      0.180000      6.006586E-01  6.645050E-02  6.043231E-01  1.231650E+01
   2.29684      0.180000      5.823630E-01  6.468214E-02  5.859441E-01  1.193713E+01
   2.32208      0.180000      5.644712E-01  6.291449E-02  5.679665E-01  1.157340E+01
   2.34732      0.180000      5.470750E-01  6.114683E-02  5.504816E-01  1.121974E+01
   2.37256      0.180000      5.301746E-01  5.937917E-02  5.334894E-01  1.087617E+01
   2.39780      0.180000      5.138465E-01  5.775695E-02  5.170823E-01  1.053642E+01
   2.42304      0.180000      4.978770E-01  5.613035E-02  5.010310E-01  1.021177E+01
   2.44828      0.180000      4.823636E-01  5.450374E-02  4.854331E-01  9.896395E+00
   2.47352      0.180000      4.673064E-01  5.287714E-02  4.702885E-01  9.590293E+00
   2.49876      0.180000      4.527823E-01  5.140058E-02  4.556905E-01  9.287160E+00
   2.52400      0.180000      4.385755E-01  4.991603E-02  4.414069E-01  8.998344E+00
   2.54924      0.180000      4.247850E-01  4.843147E-02  4.275370E-01  8.717992E+00
   2.57448      0.180000      4.114108E-01  4.694692E-02  4.140808E-01  8.446104E+00
   2.59972      0.180000      3.985281E-01  4.561162E-02  4.011298E-01  8.176511E+00
   2.62496      0.180000      3.859253E-01  4.426593E-02  3.884557E-01  7.920304E+00
   2.65020      0.180000      3.736999E-01  4.292025E-02  3.761565E-01  7.671769E+00
   2.67544      0.180000      3.618518E-01  4.157457E-02  3.642323E-01  7.430906E+00
   2.70068      0.180000      3.504530E-01  4.037346E-02  3.527709E-01  7.191814E+00
   2.72592      0.180000      3.393006E-01  3.916057E-02  3.415530E-01  6.965092E+00
   2.75116      0.180000      3.284883E-01  3.794768E-02  3.306729E-01  6.745285E+00
   2.77640      0.180000      3.180161E-01  3.673479E-02  3.201308E-01  6.532393E+00
   2.80164      0.180000      3.079518E-01  3.565914E-02  3.100094E-01  6.320868E+00
   2.82688      0.180000      2.981039E-01  3.457107E-02  3.001018E-01  6.120668E+00
   2.85212      0.180000      2.885612E-01  3.348301E-02  2.904973E-01  5.926671E+00
   2.87736      0.180000      2.793237E-01  3.239495E-02  2.811959E-01  5.738877E+00
   2.90260      0.180000      2.704540E-01  3.143512E-02  2.722748E-01  5.552141E+00
   2.92784      0.180000      2.617746E-01  3.046282E-02  2.635411E-01  5.375694E+00
   2.95308      0.180000      2.533678E-01  2.949052E-02  2.550783E-01  5.204789E+00
   2.97832      0.180000      2.452337E-01  2.851822E-02  2.468863E-01  5.039428E+00
   3.00356      0.180000      2.374299E-01  2.766424E-02  2.390361E-01  4.874890E+00
   3.02880      0.180000      2.297930E-01  2.679813E-02  2.313504E-01  4.719638E+00
   3.05404      0.180000      2.223991E-01  2.593202E-02  2.239059E-01  4.569324E+00
   3.07928      0.180000      2.152481E-01  2.506591E-02  2.167026E-01  4.423948E+00
   3.10452      0.180000      2.083925E-01  2.430788E-02  2.098054E-01  4.279219E+00
   3.12976      0.180000      2.016834E-01  2.353831E-02  2.030523E-01  4.142828E+00
   3.15500      0.180000      1.951901E-01  2.276875E-02  1.965136E-01  4.010824E+00
   3.18024      0.180000      1.889126E-01  2.199919E-02  1.901892E-01  3.883207E+00
   3.20548      0.180000      1.828985E-01  2.132753E-02  1.841378E-01  3.756107E+00
   3.23072      0.180000      1.770130E-01  2.064510E-02  1.782128E-01  3.636459E+00
   3.25596      0.180000      1.713189E-01  1.996268E-02  1.724780E-01  3.520701E+00
   3.28120      0.180000      1.658161E-01  1.928025E-02  1.669333E-01  3.408834E+00
   3.30644      0.180000      1.605475E-01  1.868588E-02  1.616313E-01  3.297388E+00
   3.33168      0.180000      1.553919E-01  1.808161E-02  1.564403E-01  3.192577E+00
   3.35692      0.180000      1.504057E-01  1.747734E-02  1.514178E-01  3.091212E+00
   3.38216      0.180000      1.455890E-01  1.687307E-02  1.465635E-01  2.993292E+00
   3.40740      0.180000      1.409800E-01  1.634753E-02  1.419247E-01  2.895723E+00
   3.43264      0.180000      1.364704E-01  1.581298E-02  1.373835E-01  2.804045E+00
   3.45788      0.180000      1.321107E-01  1.527843E-02  1.329912E-01  2.715416E+00
   3.48312      0.180000      1.279009E-01  1.474387E-02  1.287479E-01  2.629833E+00
   3.50836      0.180000      1.238750E-01  1.427934E-02  1.246953E-01  2.544554E+00
   3.53360      0.180000      1.199368E-01  1.380669E-02  1.207288E-01  2.464491E+00
   3.55884      0.180000      1.161310E-01  1.333404E-02  1.168940E-01  2.387123E+00
   3.58408      0.180000      1.124578E-01  1.286139E-02  1.131909E-01  2.312449E+00
   3.60932      0.180000      1.089474E-01  1.245072E-02  1.096565E-01  2.238047E+00
   3.63456      0.180000      1.055143E-01  1.203279E-02  1.061982E-01  2.168253E+00
   3.65980      0.180000      1.021983E-01  1.161486E-02  1.028562E-01  2.100843E+00
   3.68504      0.180000      9.899962E-02  1.119693E-02  9.963080E-02  2.035815E+00
   3.71028      0.180000      9.594479E-02  1.083360E-02  9.655449E-02  1.971039E+00
   3.73552      0.180000      9.295841E-02  1.046384E-02  9.354549E-02  1.910328E+00
   3.76076      0.180000      9.007574E-02  1.009407E-02  9.063955E-02  1.851725E+00
   3.78600      0.180000      8.729676E-02  9.724308E-03  8.783670E-02  1.795230E+00
   3.81124      0.180000      8.464499E-02  9.402437E-03  8.516560E-02  1.738978E+00
   3.83648      0.180000      8.205406E-02  9.074892E-03  8.255436E-02  1.686306E+00
   3.86172      0.180000      7.955498E-02  8.747347E-03  8.003444E-02  1.635502E+00
   3.88696      0.180000      7.714777E-02  8.419802E-03  7.760587E-02  1.586565E+00
   3.91220      0.180000      7.485306E-02  8.134058E-03  7.529371E-02  1.537871E+00
   3.93744      0.180000      7.261267E-02  7.843353E-03  7.303505E-02  1.492325E+00
   3.96268      0.180000      7.045381E-02  7.552648E-03  7.085747E-02  1.448437E+00
   3.98792      0.180000      6.837647E-02  7.261944E-03  6.876102E-02  1.406206E+00
   4.01316      0.180000      6.639874E-02  7.007520E-03  6.676749E-02  1.364226E+00
   4.03840      0.180000      6.446980E-02  6.748798E-03  6.482208E-02  1.325012E+00
   4.06364      0.180000      6.261342E-02  6.490075E-03  6.294888E-02  1.287273E+00
   4.08888      0.180000      6.082959E-02  6.231353E-03  6.114792E-02  1.251009E+00
   4.11412      0.180000      5.913409E-02  6.003907E-03  5.943810E-02  1.215011E+00
   4.13936      0.180000      5.748274E-02  5.772783E-03  5.777188E-02  1.181440E+00
   4.16460      0.180000      5.589620E-02  5.541659E-03  5.617024E-02  1.149187E+00
   4.18984      0.180000      5.437448E-02  5.310535E-03  5.463320E-02  1.118252E+00
   4.21508      0.180000      5.293130E-02  5.106133E-03  5.317702E-02  1.087604E+00
   4.24032      0.180000      5.152841E-02  4.898646E-03  5.176073E-02  1.059084E+00
   4.26556      0.180000      5.018370E-02  4.691160E-03  5.040249E-02  1.031747E+00
   4.29080      0.180000      4.889719E-02  4.483674E-03  4.910233E-02  1.005593E+00
   4.31604      0.180000      4.768076E-02  4.298735E-03  4.787414E-02  9.797561E-01
   4.34128      0.180000      4.650148E-02  4.111301E-03  4.668287E-02  9.557823E-01
   4.36652      0.180000      4.537477E-02  3.923867E-03  4.554412E-02  9.328770E-01
   4.39176      0.180000      4.430063E-02  3.736433E-03  4.445792E-02  9.110404E-01
   4.41700      0.180000      4.328934E-02  3.567668E-03  4.343610E-02  8.895560E-01
   4.44224      0.180000      4.231273E-02  3.397028E-03  4.244888E-02  8.697023E-01
   4.46748      0.180000      4.138398E-02  3.226388E-03  4.150956E-02  8.508214E-01
   4.49272      0.180000      4.050309E-02  3.055748E-03  4.061820E-02  8.329134E-01
   4.51796      0.180000      3.967893E-02  2.900093E-03  3.978477E-02  8.154004E-01
   4.54320      0.180000      3.888761E-02  2.743266E-03  3.898425E-02  7.993133E-01
   4.56844      0.180000      3.814027E-02  2.586440E-03  3.822786E-02  7.841203E-01
   4.59368      0.180000      3.743690E-02  2.429614E-03  3.751566E-02  7.698214E-01
   4.61892      0.180000      3.678513E-02  2.284179E-03  3.685598E-02  7.559666E-01
   4.64416      0.180000      3.616499E-02  2.138377E-03  3.622815E-02  7.433595E-01
   4.66940      0.180000      3.558574E-02  1.992576E-03  3.564148E-02  7.315837E-01
   4.69464      0.180000      3.504737E-02  1.846774E-03  3.509600E-02  7.206392E-01
   4.71988      0.180000      3.455587E-02  1.709031E-03  3.459811E-02  7.101809E-01
   4.74512      0.180000      3.409588E-02  1.571410E-03  3.413207E-02  7.008296E-01
   4.77036      0.180000      3.367449E-02  1.433789E-03  3.370500E-02  6.922629E-01
   4.79560      0.180000      3.329169E-02  1.296168E-03  3.331691E-02  6.844808E-01
   4.82084      0.180000      3.295865E-02  1.159147E-03  3.297903E-02  6.773791E-01
   4.84608      0.180000      3.265164E-02  1.030353E-03  3.266789E-02  6.711377E-01
   4.87132      0.180000      3.238074E-02  9.015590E-04  3.239329E-02  6.656305E-01
   4.89656      0.180000      3.214596E-02  7.727648E-04  3.215525E-02  6.608576E-01
   4.92180      0.180000      3.194455E-02  6.418280E-04  3.195099E-02  6.564844E-01
   4.94704      0.180000      3.178255E-02  5.134624E-04  3.178670E-02  6.531911E-01
   4.97228      0.180000      3.165655E-02  3.850968E-04  3.165889E-02  6.506296E-01
   4.99752      0.180000      3.156655E-02  2.567312E-04  3.156760E-02  6.488000E-01
   5.02276      0.180000      3.151255E-02  1.283656E-04  3.151281E-02  6.477022E-01
   5.04800      0.180000      3.149455E-02  0.000000E+00  3.149455E-02  6.473363E-01
   0.00000      0.216000      3.233549E+00  0.000000E+00  3.233549E+00  7.847335E+01
  2.524000E-02  0.216000      3.232760E+00  6.337431E-03  3.232767E+00  7.845528E+01
  5.048000E-02  0.216000      3.230393E+00  1.267486E-02  3.230418E+00  7.840109E+01
  7.572000E-02  0.216000      3.226447E+00  1.901229E-02  3.226503E+00  7.831076E+01
  0.100960      0.216000      3.224699E+00  2.619008E-02  3.224806E+00  7.823395E+01
  0.126200      0.216000      3.217814E+00  3.273760E-02  3.217980E+00  7.806597E+01
  0.151440      0.216000      3.205643E+00  3.795282E-02  3.205868E+00  7.782157E+01
  0.176680      0.216000      3.195555E+00  4.427829E-02  3.195861E+00  7.758716E+01
  0.201920      0.216000      3.187813E+00  5.151273E-02  3.188229E+00  7.736365E+01
  0.227160      0.216000      3.175022E+00  5.795182E-02  3.175551E+00  7.705161E+01
  0.252400      0.216000      3.156432E+00  6.240331E-02  3.157049E+00  7.668883E+01
  0.277640      0.216000      3.140398E+00  6.850869E-02  3.141145E+00  7.631565E+01
  0.302880      0.216000      3.127012E+00  7.593861E-02  3.127934E+00  7.589987E+01
  0.328120      0.216000      3.108580E+00  8.179815E-02  3.109656E+00  7.545022E+01
  0.353360      0.216000      3.084907E+00  8.543088E-02  3.086090E+00  7.496725E+01
  0.378600      0.216000      3.063291E+00  9.109176E-02  3.064645E+00  7.446405E+01
  0.403840      0.216000      3.044340E+00  9.852294E-02  3.045934E+00  7.391705E+01
  0.429080      0.216000      3.020688E+00  1.038889E-01  3.022474E+00  7.334005E+01
  0.454320      0.216000      2.992151E+00  1.064956E-01  2.994046E+00  7.273330E+01
  0.479560      0.216000      2.965448E+00  1.115853E-01  2.967547E+00  7.211163E+01
  0.504800      0.216000      2.941321E+00  1.188627E-01  2.943722E+00  7.144547E+01
  0.530040      0.216000      2.912987E+00  1.236106E-01  2.915609E+00  7.075427E+01
  0.555280      0.216000      2.880245E+00  1.251464E-01  2.882963E+00  7.003769E+01
  0.580520      0.216000      2.849069E+00  1.295510E-01  2.852013E+00  6.931164E+01
  0.605760      0.216000      2.820310E+00  1.364984E-01  2.823612E+00  6.854148E+01
  0.631000      0.216000      2.787940E+00  1.405244E-01  2.791479E+00  6.775180E+01
  0.656240      0.216000      2.751736E+00  1.410010E-01  2.755346E+00  6.694156E+01
